"id","targeting_score","visual_appeal","contextual_relevance","headline_length","cta_strength","position_on_page","ad_format","age_group","gender","location","time_of_day","day_of_week","brand_familiarity","device_type","ad_frequency","market_saturation","seasonality","headline_sentiment","headline_word_count","headline_power_words","body_text_length","body_word_count","body_sentiment","headline_question","headline_numbers","body_keyword_density","body_readability_score"
7894,NA,NA,NA,56,NA,"Top Banner","Text","75-84","Female","West","Evening","Tuesday",NA,"Mobile",8,NA,0,0.0113531457499976,15,0,95,3,1.16525847359162,1,1,0.0510000503831543,54.2980944388546
6798,3,6.57669556526255,1,27,6,"Side Banner","Image","35-44","Female","South","Evening","Thursday",3,"Mobile",3,1,0,-2.06974950173913,2,1,44,3,0.586858238342899,0,1,0.0411370335938409,66.2165684509091
1016,4,11.3452725146094,0,20,2,"In-Content","Image","45-54","Female","South","Evening","Monday",6,"Mobile",4,1,1,-6.3638522762709,3,1,46,2,1.85854669804615,0,1,0.0347518843482248,99.4769428973086
1433,2,11.9146053760097,1,10,3,"In-Content","Video","25-34","Female","Midwest","Afternoon","Thursday",1,"Mobile",4,7,1,1.63576607802709,8,1,63,9,-0.613960384729752,0,0,0.0470084755658172,70.6951016443782
1373,7,-0.235402949756548,0,24,9,"In-Content","Image","35-44","Female","South","Evening","Friday",7,"Mobile",6,7,1,0.84332267336394,4,0,4,0,0.532219932738516,1,0,0.0629169211583212,64.1545970458537
8842,1,10.0749404380476,1,65,5,"In-Content","Text","25-34","Female","Northeast","Morning","Monday",4,"Mobile",7,1,0,-2.03220501232206,14,1,78,24,-0.356934410812995,0,1,0.0135131103661843,59.1763278353028
2600,6,1.51690276587555,1,58,5,"Side Banner","Video","25-34",NA,"South","Afternoon","Tuesday",5,"Desktop",7,9,1,-3.37546972797324,6,0,2,13,-1.19016048215739,1,0,0.0757295742444694,68.1540446705185
9849,2,5.04392208176134,1,90,8,"Top Banner","Text","25-34","Female","South","Morning","Friday",3,"Mobile",2,3,0,2.5308228088325,10,1,35,2,1.17273137269115,1,0,0.0793322687153705,73.2653462095186
5962,3,5.64281866609675,1,10,4,"Side Banner","Image","45-54","Female","West","Afternoon","Thursday",3,"Mobile",2,9,1,-3.22171118639892,3,0,47,9,-2.50446281644976,0,0,0.0560668093664572,82.3032758082263
5622,3,3.87212459574561,1,96,4,"Side Banner","Text","25-34","Female","West","Morning","Saturday",3,"Mobile",7,2,1,5.54652206306537,15,0,101,39,0.569626981984364,1,0,0.0427502718637697,73.1630104710348
5327,2,3.19409295179381,0,48,9,"In-Content","Video","25-34","Male","Midwest","Afternoon","Tuesday",3,"Mobile",6,4,1,0.409862572530864,3,0,70,20,-0.105341075112946,1,0,0.0426055385032669,62.1969514293596
5204,5,-1.28378527995286,0,NA,1,"Top Banner","Image","18-24","Male","West","Morning","Wednesday",1,"Mobile",6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2258,7,6.65343459283913,1,55,4,"In-Content","Video","18-24","Male","Midwest","Afternoon","Thursday",2,"Mobile",9,1,1,0.275635797213817,6,1,87,19,1.28213702241272,0,1,0.0432329671224579,55.9301538392901
4832,6,3.5599208181812,0,28,6,"In-Content","Image","25-34","Male","Northeast","Morning","Saturday",2,"Mobile",7,1,1,-2.57813538547999,4,0,48,4,-1.30915322180451,0,0,0.0413354612374678,65.1795487152413
7119,1,8.81103707819747,0,22,3,"Side Banner","Video","25-34","Male","Northeast","Afternoon","Monday",6,"Mobile",5,2,0,1.06121532452862,5,0,60,16,0.0653225432924301,1,1,0.0524843392334879,80.1206480362453
1232,3,1.96005985495342,1,13,2,"In-Content","Image","35-44","Male","South","Night","Thursday",2,"Mobile",6,1,1,-0.149612965614097,2,0,7,6,3.13156597445233,0,1,0.0279787767026573,54.7667994862422
9594,4,-1.36688062228358,0,9,3,"Top Banner","Image","35-44","Male","Northeast","Morning","Friday",4,"Desktop",3,8,1,-1.73609539662415,5,1,17,6,2.17671318092039,0,0,0.0289432877697982,88.0596712348051
3983,6,7.08073162084273,0,NA,8,"Side Banner","Text","25-34","Male","Midwest","Evening","Wednesday",2,"Desktop",3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9597,6,6.57859219018327,0,28,8,"Side Banner","Image","25-34","Female","South","Afternoon","Thursday",1,"Mobile",4,3,0,-0.584582943499468,3,1,14,6,2.10157631305832,1,1,0.0893190292594954,77.8793409001082
5642,6,0.58158817079467,1,27,1,"Top Banner","Text","25-34","Male","Northeast","Evening","Wednesday",3,"Mobile",8,2,0,3.29059421654969,7,1,27,10,-2.69583179897338,1,1,0.0676827068277635,87.3983115423471
9802,0,11.7062039888748,0,91,2,"Top Banner","Text","18-24","Male","South","Afternoon","Friday",2,"Mobile",6,2,1,-0.207392363949008,7,0,26,5,1.25686795370877,0,0,0.0173853602213785,87.4677626183257
5032,5,5.50650341060854,0,NA,4,"Top Banner","Video","18-24","Female","West","Night","Monday",3,"Mobile",8,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9045,2,3.72829337110258,0,36,3,"Top Banner","Text","45-54","Male","Midwest","Morning","Sunday",1,"Mobile",2,4,1,1.08518104098441,7,0,82,27,0.402638679081965,0,0,0.0988881328748539,88.9758639968932
7743,NA,NA,NA,25,NA,"Top Banner","Text","25-34","Female","West","Afternoon","Tuesday",NA,"Mobile",1,NA,1,1.47765175484669,8,0,55,10,-0.216256388260255,0,1,0.0580941971996799,73.1897574965842
4844,5,6.001121278917,1,57,1,"Side Banner","Video","18-24","Female","Midwest","Evening","Monday",2,"Mobile",9,4,0,0.038347429473422,6,0,43,8,1.70013660447239,1,0,0.0630116098420695,89.4512052764185
9392,10,2.10101030364063,1,38,4,"Side Banner","Video","45-54","Male",NA,"Evening","Friday",2,"Mobile",2,2,0,1.01674439043529,10,1,59,3,0.0556324345544777,0,0,0.0134516031644307,73.7163406563923
4170,NA,NA,NA,22,NA,"Top Banner","Image","35-44","Male","Northeast","Afternoon","Thursday",NA,"Mobile",9,NA,0,2.22106337200428,3,1,30,1,1.84587879640328,0,0,0.0808118357462809,50.0234499340877
8748,6,-3.8771648130137,1,17,7,"Top Banner","Video","45-54","Male","South","Night","Tuesday",3,"Mobile",4,3,1,-1.71847982387841,5,0,64,14,-0.933682242263129,1,0,0.0496553729427978,58.6290977313183
6501,2,5.62910640995415,0,25,16,"In-Content","Video","25-34","Female","Northeast","Morning","Thursday",0,"Mobile",6,1,1,-0.811792166321768,4,1,28,13,0.148783853262416,1,0,0.0189728740323335,52.3063573637046
5762,6,2.15113249446688,1,44,0,"In-Content","Video","35-44","Male",NA,"Afternoon","Saturday",5,"Mobile",7,6,0,-3.75043160357701,7,0,57,16,2.0104541388173,1,0,0.0502221316285431,55.0252749817446
6538,3,5.18350344353752,1,23,7,"In-Content","Text","45-54","Female","South","Afternoon","Friday",2,"Mobile",3,3,0,-2.95564637509011,12,0,191,30,1.25943291392338,1,1,0.0913785606436432,65.6801545294002
3947,4,2.22202931596275,0,64,3,"In-Content","Text","35-44","Female","West","Evening","Wednesday",2,"Mobile",10,5,0,1.58871513269945,9,1,4,35,-0.157311037000681,0,0,0.0798427143809386,83.9626543805934
1857,5,2.96341748608797,0,92,1,"Top Banner","Text","25-34","Male","West","Afternoon","Saturday",1,"Desktop",3,5,0,-2.50263441547258,8,0,154,25,1.44597968246256,1,1,0.0516465558996424,55.0377059611492
8080,3,6.58784049717192,0,20,8,"Top Banner","Image","35-44","Female","Northeast","Night","Tuesday",2,"Tablet",1,1,0,-0.0783226046757013,5,1,49,2,-0.485961993283447,0,1,0.0103543713595718,88.6166797019541
4991,4,4.31170809169449,1,22,2,"Side Banner","Image","35-44","Male","Northeast","Morning","Saturday",3,"Mobile",3,1,1,0.10469779397773,2,0,14,2,0.538456352904425,1,1,0.0461073214816861,56.6084992256947
3699,2,0.956720819257503,1,78,10,"In-Content","Text","25-34","Female","South","Afternoon","Thursday",2,"Desktop",7,13,0,0.663165310687205,9,1,124,2,-2.05677842469107,0,0,0.0944013526407071,63.0987198208459
2527,3,6.91434275725984,0,18,3,"Side Banner","Image","35-44","Male",NA,"Afternoon","Friday",12,"Desktop",5,5,0,1.80969033634757,5,0,4,4,0.602422681010555,0,1,0.0394269631779753,88.3260196773335
5667,1,8.63738697122239,0,97,5,"Top Banner","Text","35-44","Female","South","Afternoon","Sunday",1,"Desktop",5,2,0,1.32900379854378,7,1,3,1,-3.60700500004146,1,0,0.0904709126381204,77.3918557912111
6827,1,4.45687995157086,1,57,6,"Side Banner","Video","18-24","Female","Midwest","Morning","Thursday",5,"Desktop",7,4,0,-2.20184266918108,9,0,0,0,-1.47810998501343,1,1,0.0923062094207853,57.5982766691595
8331,5,4.80615506386144,0,24,5,"Side Banner","Video","45-54","Male","South","Afternoon","Monday",8,"Mobile",10,2,1,-1.53677532221011,8,1,92,16,2.17155052384012,1,1,0.0722861103690229,61.2658547819592
6209,1,8.53941427540832,1,NA,3,"Top Banner","Image","45-54","Female",NA,"Evening","Friday",1,"Mobile",8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3603,2,4.89528973341533,0,41,4,"Side Banner","Text","35-44","Female","West","Morning","Thursday",1,"Mobile",10,3,1,-4.66662923453052,5,0,182,1,1.81340455016156,1,0,0.0768896901607513,85.2929001674056
1506,11,0.553459564650722,0,58,1,"Side Banner","Video","18-24","Female","South","Morning","Thursday",0,"Mobile",2,7,0,-1.62016035413241,8,1,94,7,2.44293726955366,1,0,0.0268395087169483,63.3151684771292
8554,4,6.3107688756253,1,53,5,"Top Banner","Video","35-44","Male","West","Night","Friday",2,"Mobile",2,5,1,-3.11592864861754,4,0,54,18,-2.59245608424869,1,1,0.0865188773116097,81.6035892930813
7529,NA,NA,NA,41,NA,"Side Banner","Text","25-34","Male","Midwest","Morning","Friday",NA,"Desktop",2,NA,1,-0.529339726882383,8,0,0,31,0.986485820986356,1,1,0.0693293675174937,81.4939101692289
1355,4,-4.68834899777958,0,79,4,"In-Content","Text","25-34","Male","West","Evening","Thursday",1,"Desktop",9,5,1,-0.170953056369413,9,1,193,39,0.707809147518412,1,0,0.0634585535386577,88.2607133244164
9085,NA,NA,NA,26,NA,"Top Banner","Video","35-44","Female","West","Afternoon","Thursday",NA,"Desktop",2,NA,0,4.63446298074037,6,1,39,17,-1.02151039276515,1,1,0.0441629720525816,57.5796633842401
7950,1,5.16828075385852,0,37,2,"In-Content","Video","25-34","Female","Northeast","Night","Tuesday",4,"Desktop",10,12,0,0.839484774346306,5,0,27,16,0.873563250156123,0,0,0.0169579777074978,62.497028533835
6740,4,2.64173094256474,1,18,3,"In-Content","Image","18-24","Male","Northeast","Evening","Wednesday",2,"Tablet",10,5,0,-1.28185878798032,2,1,30,1,1.81197859724536,1,1,0.0242234041262418,88.0199115956202
6119,3,7.03430734796301,0,30,12,"Side Banner","Video","35-44","Female","South","Morning","Wednesday",1,"Mobile",10,1,1,2.85410020248284,6,1,90,12,0.86754879200981,0,1,0.0155055243731476,54.8661170876585
3713,5,8.37834048245988,0,27,3,"In-Content","Video","25-34","Other","West","Evening","Tuesday",2,"Mobile",4,4,0,1.99234218170574,10,0,66,14,-3.09664393660549,1,1,0.0106582995457575,65.7683675992303
4248,8,3.13563643358988,1,57,2,"Top Banner","Text","25-34","Female","South","Morning","Thursday",0,"Desktop",9,3,0,1.61119083975667,9,1,139,28,1.75431330340291,0,0,0.0615188797027804,67.088971240446
6514,1,8.00313480628265,0,24,3,"Side Banner","Image","18-24","Male","Midwest","Evening","Friday",2,"Mobile",6,1,0,-0.161403926854784,5,0,49,8,-2.18712369060461,0,1,0.0812990550743416,69.248397834599
5591,3,12.6008201501364,1,27,2,"Top Banner","Text","35-44","Female","Northeast","Afternoon","Tuesday",7,"Mobile",6,9,1,-4.17174305190801,8,1,39,40,-2.47919147290039,0,0,0.0850918954075314,94.8847710853443
1498,2,5.22354523410033,0,21,3,"Top Banner","Video","35-44","Female","West","Night","Monday",5,"Mobile",8,7,1,-0.820884604369407,4,0,95,3,-2.38800022359075,1,0,0.0978695001732558,57.6683768536896
4775,3,6.95484271868699,0,NA,5,"Side Banner","Image","45-54","Male","West","Afternoon","Monday",5,"Mobile",10,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7058,NA,NA,NA,12,NA,"In-Content","Video","18-24","Female","Midwest","Morning","Thursday",NA,"Mobile",1,NA,1,0.565428295461072,8,0,45,20,2.45524736767833,0,0,0.0412165184062906,51.2549169012345
2286,4,0.887012186289441,0,52,3,"Top Banner","Video","25-34","Female","Midwest","Evening","Friday",3,"Mobile",5,3,1,0.214175441481309,10,0,4,12,2.96691127700093,0,1,0.0892808503401466,90.4282432631589
9149,4,0.692102181447088,0,44,4,"Top Banner","Text","18-24","Male","West","Morning","Wednesday",6,"Mobile",6,10,1,-1.76980803586184,8,1,66,10,-0.523131952286956,1,1,0.0856662565842271,98.6251273890957
8831,2,3.75984681197905,1,16,3,"Top Banner","Image","18-24","Female","South","Afternoon","Friday",4,"Mobile",10,3,0,1.68101380935746,2,0,1,5,-1.00382659779255,1,1,0.0567022763146088,81.5837006666698
5441,6,5.79901535391923,1,7,2,"Top Banner","Image","18-24","Male","Midwest","Evening","Wednesday",1,"Desktop",7,3,1,0.593803145419649,3,0,18,7,3.75401547037732,0,0,0.019977205300238,64.6956892567687
4425,5,1.31203265276655,0,76,2,"Top Banner","Text","25-34","Female","Midwest","Morning","Friday",4,"Mobile",2,4,0,-1.24816314506518,10,0,44,9,-3.2286856553098,1,0,0.0926447402196936,51.2112436932512
8076,1,-0.934991638578953,0,31,1,"Top Banner","Video","35-44","Male","Northeast","Morning","Thursday",5,"Mobile",2,4,0,3.43786381580547,4,1,1,10,-2.24396390188762,0,0,0.0282161499373615,56.3900689943694
2976,4,6.24374901831815,1,7,1,"In-Content","Image","45-54","Female","Northeast","Evening","Thursday",1,"Mobile",7,2,0,1.39877427501973,3,1,4,3,-1.35345905700838,1,0,0.0578471928439103,52.6425536489114
2446,3,16.0940591882674,1,80,1,"Side Banner","Text","18-24","Male","Northeast","Afternoon","Wednesday",2,"Mobile",8,1,1,1.93205286439751,14,0,147,9,-0.215072949549756,0,0,0.0502528416225687,61.3504201290198
8537,1,-2.24785585739392,0,34,1,"In-Content","Text","35-44","Male","West","Morning","Friday",1,"Desktop",4,6,1,-3.09301403030083,8,0,37,10,2.85564550010137,1,1,0.0111360674607567,64.5865278202109
2035,0,2.65903634719793,0,19,7,"In-Content","Image","35-44","Male","Midwest","Afternoon","Thursday",4,"Desktop",9,3,0,-1.68030059693886,5,1,42,5,-0.659625195692533,0,0,0.0812362049031071,86.834605212789
8045,1,4.80030961907259,1,52,5,"Top Banner","Video","25-34","Male","Northeast","Afternoon","Friday",3,"Mobile",8,1,1,-0.984245713143462,6,0,33,13,-1.08338213654004,0,1,0.0170756910811178,60.2925032377243
5111,5,9.23066089082577,0,60,3,"Top Banner","Text","18-24","Male","Midwest","Morning","Sunday",7,"Mobile",8,2,0,0.612394584521912,12,0,49,39,0.152205014648909,0,0,0.0849150573881343,81.2047949060798
2482,4,0.419431589823311,1,33,14,"In-Content","Video","45-54","Male","Northeast","Evening","Friday",2,"Mobile",2,10,0,1.93503244036046,5,0,94,8,1.69788722971945,1,0,0.0651308378321119,52.4790286784992
9199,5,3.79044841994674,0,25,5,"Top Banner","Video","35-44","Female","Northeast","Afternoon","Tuesday",2,"Desktop",5,4,1,0.863541518971178,6,0,100,5,-0.950023489048698,1,1,0.0225316594005562,74.1002402501181
9209,6,8.18188171776752,0,7,4,"Top Banner","Image","25-34","Female","Northeast","Morning","Saturday",6,"Mobile",4,8,1,0.319185797415121,4,1,16,0,-0.490702526277272,1,1,0.0246409672824666,79.676201811526
7089,0,4.48278491998298,0,40,4,"Top Banner","Video","25-34","Male","South","Morning","Monday",7,"Desktop",7,3,1,-0.859966934692237,7,0,85,0,1.25508038430518,1,0,0.0913631224981509,85.0075929774903
3158,0,2.00005390747292,0,7,4,"Side Banner","Image","45-54","Female",NA,"Afternoon","Friday",4,"Mobile",5,9,1,-0.249520349326934,5,1,14,1,0.293646290780805,0,1,0.0622755143325776,96.3096071733162
5545,3,3.32517285089456,1,14,6,"Top Banner","Image","45-54","Female","West","Morning","Friday",4,"Mobile",6,5,1,-0.391420176757006,3,1,6,4,-0.894918339975497,1,0,0.0363132142252289,59.3180062132888
3758,4,-3.04897286831512,0,24,2,"Top Banner","Image","18-24","Male","Northeast","Evening","Thursday",2,"Desktop",10,5,1,1.55217631208221,4,1,23,8,-0.499615379576352,1,0,0.0903788574226201,98.3050522743724
1656,4,5.61134811073645,0,27,4,"Top Banner","Image","45-54",NA,"South","Afternoon","Saturday",3,"Desktop",9,6,0,0.339432210108648,3,1,15,9,-2.31240580819406,0,1,0.0597713574348018,85.357047826983
7982,3,2.73417119593069,0,38,2,"Side Banner","Text","25-34","Male","Northeast","Afternoon","Saturday",6,"Mobile",10,4,1,3.83854849894822,14,1,75,6,-4.03002455532485,1,0,0.0173422689619474,59.0728017152287
1557,4,1.62435377644942,0,54,0,"Top Banner","Text","45-54","Male","West","Morning","Monday",4,"Desktop",5,1,1,3.94278784528545,11,1,113,16,2.03396095530221,0,0,0.0975790163921192,51.9201587885618
6559,7,4.86012245621895,0,10,5,"Side Banner","Video","25-34","Male","Midwest","Evening","Thursday",10,"Mobile",3,1,0,1.50932578116517,3,1,17,6,-0.882530070043448,0,0,0.0618241076916456,53.3869870356284
4318,3,9.91452191542988,0,88,2,"Side Banner","Text","35-44","Male","South","Afternoon","Friday",2,"Mobile",7,3,0,-3.52039401805836,6,1,51,35,-1.67119422131608,1,1,0.0622634338936769,59.8985941149294
4315,4,3.39568795489422,0,49,5,"Top Banner","Video","18-24","Male","Midwest","Night","Friday",1,"Mobile",7,2,0,1.13636618182743,4,1,34,15,4.01620450065269,1,0,0.0364326240122318,84.3649687827565
5149,2,-1.82432423720468,0,16,5,"In-Content","Video","45-54","Female","Northeast","Afternoon","Saturday",2,"Mobile",8,5,0,-0.0646835393850419,3,1,36,11,-0.117020107587772,0,0,0.0983499280642718,58.9341510785744
1668,10,12.7370273800896,0,28,1,"Side Banner","Video","35-44","Male","Midwest","Afternoon","Tuesday",2,"Mobile",2,4,0,0.9656024055825,6,0,61,19,1.93444219848653,1,1,0.0588398772897199,95.1987469568849
7361,3,0.369978298673517,1,41,2,"Top Banner","Video","25-34","Male","South","Night","Monday",1,"Desktop",7,2,0,-0.886977961312445,9,1,78,5,-1.27942162545601,1,1,0.0919847488706,96.6943616978824
7808,1,4.88532997238132,0,30,2,"Top Banner","Video","18-24","Male","South","Afternoon","Wednesday",5,"Mobile",4,4,1,-1.08297182205492,6,1,80,20,-0.135931458498455,1,1,0.0947568058106117,56.2373065971769
7501,1,5.32838009629374,1,58,12,"Side Banner","Video","25-34","Male","Midwest","Afternoon","Sunday",1,"Desktop",1,5,0,-1.0740124163564,10,0,99,5,2.71970990966227,1,1,0.092486632631626,64.251138549298
7491,6,1.72907203235065,1,NA,2,"Top Banner","Text","35-44","Female","West","Afternoon","Saturday",1,"Desktop",5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9204,7,-1.21428440652519,0,6,3,"In-Content","Image","35-44","Male","South","Afternoon","Tuesday",2,"Mobile",2,7,1,-3.72239187572908,4,1,3,9,-1.03431470801242,1,1,0.0171088326862082,94.6119797881693
8399,7,1.48758024065399,1,47,8,"Side Banner","Video","25-34","Male",NA,"Evening","Saturday",5,"Desktop",1,10,1,2.35941889260231,10,0,27,16,-1.87786322237092,0,1,0.029679817922879,67.9668696364388
3390,2,8.61495172767322,0,27,7,"Top Banner","Image","35-44","Male","Midwest","Morning","Saturday",3,"Mobile",10,2,0,0.628304325248754,5,0,39,3,-3.17221265735082,0,0,0.0911537935188971,93.4611426433548
5697,6,-4.04097050874062,0,16,6,"In-Content","Image","25-34","Female","Northeast","Afternoon","Monday",7,"Desktop",6,7,1,0.212615947341893,5,1,49,5,-0.87782759646391,0,0,0.0236196357337758,66.0220789257437
5223,15,1.4960981513986,0,7,4,"Side Banner","Image","45-54","Male","South","Morning","Thursday",4,"Mobile",9,1,0,-3.61738443670335,3,0,29,0,-0.0575031378853188,1,1,0.028827028258238,87.1513225836679
6888,3,1.87375989534853,1,24,10,"In-Content","Image","18-24","Male","South","Morning","Tuesday",3,"Mobile",6,5,1,2.60200902305877,5,1,9,10,-0.142373389438177,0,1,0.0208264360507019,74.4804024812765
3988,6,-1.8940705766559,0,89,0,"In-Content","Text","65-74","Male",NA,"Morning","Thursday",3,"Mobile",8,7,0,2.28572828612661,8,0,140,19,1.13341117135362,1,1,0.0576905091316439,79.3449856690131
1353,5,4.99522695566956,1,17,7,"In-Content","Image","25-34",NA,"West","Morning","Saturday",2,"Mobile",7,10,0,-0.246618619129492,2,0,21,5,-0.870966412091788,0,0,0.0766454545571469,89.170228887815
4762,0,1.92693001089622,1,9,4,"In-Content","Image","25-34","Female","South","Evening","Monday",2,"Desktop",7,1,0,-1.18851639451677,5,0,41,2,-0.756032719780604,0,0,0.0116550837690011,51.47359513212
2692,0,2.55534413069672,0,56,2,"In-Content","Text","35-44","Male",NA,"Afternoon","Tuesday",3,"Mobile",9,0,1,1.72781089737263,9,0,151,37,-2.70256884408103,0,1,0.0661775166122243,77.7248666854575
6699,1,5.623125103733,0,5,7,"In-Content","Image","35-44","Female","South","Evening","Sunday",4,"Desktop",2,2,1,-1.51094268963634,5,0,48,1,2.69673976509948,0,0,0.0104558971617371,64.4798895344138
6321,5,2.98975475471857,1,53,3,"Side Banner","Text","35-44","Female","South","Morning","Friday",0,"Desktop",7,7,1,1.56322845108051,15,1,116,17,3.04705550619397,0,0,0.0231189900217578,55.4424244211987
4094,5,3.51059303684167,0,52,3,"In-Content","Video","35-44","Male","South","Morning","Monday",5,"Mobile",10,3,1,2.03480545577209,4,1,24,16,-5.68990038524113,0,0,0.0994898548885249,76.290329778567
3139,1,3.37492592778003,1,35,2,"Top Banner","Video","45-54","Female","Midwest","Night","Thursday",1,"Mobile",6,1,1,3.22574483902384,10,0,53,8,-3.16781664604152,1,0,0.0930307814059779,68.154983012937
4930,4,0.508244144919614,0,7,6,"Top Banner","Image","18-24","Female","Midwest","Afternoon","Thursday",2,"Mobile",10,1,1,0.289652135100054,2,1,5,8,1.34384850500759,0,0,0.0847991944872774,67.9451892734505
5368,6,0.901140127174673,1,45,3,"Side Banner","Video","45-54","Female","Midwest","Afternoon","Friday",1,"Mobile",9,2,1,2.83475516390757,7,1,61,4,-1.40826334626344,0,0,0.0923965062387288,53.0314365518279
1802,3,2.01370361254038,1,27,4,"Side Banner","Image","18-24","Male","Midwest","Afternoon","Monday",4,"Mobile",10,2,0,-0.10323210240028,3,1,48,5,0.553226119071177,0,1,0.0458525443566032,68.1379557121545
7063,2,6.4047175562058,0,25,6,"Side Banner","Image","25-34","Male","West","Night","Thursday",2,"Mobile",9,0,0,-1.08263068769465,3,0,21,0,-1.80442165827796,1,1,0.0183204234205186,76.7335725016892
1380,4,2.6772209498408,0,30,8,"In-Content","Image","25-34","Female","Midwest","Evening","Saturday",2,"Desktop",6,4,1,-4.31710990418551,3,0,44,6,-0.0962849514575719,1,1,0.0407852321886458,58.195929939393
8966,3,3.85329808314657,0,9,2,"In-Content","Image","25-34","Male","South","Afternoon","Sunday",2,"Desktop",3,4,0,1.65450884201607,4,1,0,10,-1.99411143831189,0,1,0.0925633355113678,80.3862415836193
4293,12,5.63765442466303,0,46,3,"In-Content","Video","35-44","Male","West","Afternoon","Wednesday",1,"Mobile",5,4,1,3.17009508550847,7,0,9,12,-2.35323575755938,1,1,0.0718203723290935,66.3342464948073
9876,3,3.39038033318429,1,37,3,"Top Banner","Video","25-34","Male","West","Evening","Thursday",4,"Desktop",9,4,1,1.79280433008481,5,1,65,11,0.827368469371666,1,1,0.0168502462585457,71.3443884509616
6472,12,2.72299774769751,1,37,2,"In-Content","Video","25-34","Female","Midwest","Morning","Friday",1,"Mobile",2,2,1,-5.54283558046725,7,1,2,16,1.2148766561501,0,0,0.0815258338768035,57.4420051765628
6132,0,-0.283281365967347,1,5,3,"Top Banner","Image","45-54","Female","South","Morning","Tuesday",6,"Mobile",5,5,1,-3.5097438475228,5,0,34,7,2.03792354848311,0,1,0.0267405974608846,70.1921791885979
9307,17,1.48861916595997,1,41,7,"In-Content","Video",NA,"Male","Midwest","Afternoon","Tuesday",1,"Desktop",7,1,1,0.0441860152977779,10,0,9,2,0.940938034309832,0,0,0.0311703349882737,74.2922433186322
4062,4,3.76291957619467,1,14,1,"In-Content","Image","25-34","Male","West","Afternoon","Sunday",8,"Mobile",1,9,1,2.57255169156681,2,0,8,9,0.578754410376735,0,1,0.0161141270282678,64.0040040714666
1377,4,0.991013911270137,0,5,4,"Top Banner","Image",NA,"Female","Northeast","Afternoon","Tuesday",2,"Desktop",9,9,1,-1.62983327235248,2,0,5,10,2.45369440435958,1,1,0.066359512351919,69.7013088036329
6929,1,2.69330137694064,1,41,2,"Top Banner","Text","25-34",NA,"South","Afternoon","Sunday",2,"Mobile",8,3,1,3.80469381533599,10,0,141,8,0.557792135316133,0,0,0.0334019099641591,68.7208873685449
3342,6,5.55768203286636,1,54,2,"Side Banner","Video","25-34","Female","West","Afternoon","Sunday",1,"Mobile",8,0,1,1.5774088120781,8,1,75,11,0.794112245390073,0,1,0.0167608465556987,58.3641377161257
4103,NA,NA,NA,55,NA,"Top Banner","Video","18-24","Male","Midwest","Night","Monday",NA,"Mobile",10,NA,1,0.588488649941083,9,1,81,7,-0.558505568370223,0,1,0.0245865298807621,74.4719223352149
1781,3,2.08683216306109,0,65,11,"Top Banner","Text","45-54","Male",NA,"Afternoon","Monday",5,"Mobile",3,2,1,-0.457087301410158,14,1,47,12,4.06507865504697,1,1,0.0628582395380363,97.1573416725732
9374,1,1.68292674099874,1,18,2,"In-Content","Video","25-34","Female","South","Afternoon","Tuesday",4,"Mobile",3,8,0,-1.46044942413663,7,1,58,8,0.26027296066916,1,0,0.0132075653318316,75.722424138803
5404,5,5.06647184276318,1,14,1,"Side Banner","Video","25-34","Female","Northeast","Evening","Monday",4,"Desktop",1,3,1,0.17391973314434,8,1,20,0,0.301491966615422,0,1,0.0833252112916671,88.1361788953654
9273,4,2.28717467016064,1,6,8,"In-Content","Image","25-34","Male","South","Evening","Tuesday",3,"Desktop",10,5,1,-2.08604509447344,3,0,13,7,-1.96147559280311,1,0,0.0871112966071814,51.3878956437111
2550,3,1.55586371271374,0,NA,4,"In-Content","Video","35-44","Male","Midwest","Afternoon","Wednesday",10,"Desktop",2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6737,2,3.62649025607631,0,15,1,"Top Banner","Image","35-44","Female","South","Afternoon","Wednesday",7,"Mobile",8,4,0,-3.23439510053325,5,0,38,8,-3.93919245722755,1,1,0.0935420797416009,94.8768812348135
4308,6,0.989592176001269,0,37,6,"Top Banner","Video","18-24","Male","South","Afternoon","Friday",2,"Desktop",10,2,0,0.45739080394003,8,0,61,4,-0.767705809483899,0,0,0.0783563045109622,64.461462048348
2615,4,1.47921361637066,1,80,1,"In-Content","Text","25-34","Female","Northeast","Evening","Tuesday",12,"Mobile",6,5,0,1.06518267889519,15,1,38,25,0.823933661288357,1,1,0.0948735144454986,61.9651624001563
1815,3,7.04302559170939,0,12,8,"Top Banner","Image","25-34","Male","South","Morning","Monday",4,"Desktop",5,3,1,0.984018737189774,2,0,35,8,-0.247051418352639,0,1,0.0163732148404233,93.324562755879
9948,5,-0.861525583910613,1,59,3,"In-Content","Text","45-54","Female","South","Morning","Friday",4,"Desktop",6,2,0,3.46451705655612,6,0,152,30,0.341074274301761,1,1,0.0758732705540024,67.3548816819675
